Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2615,Bananas,1999,1999,kg,1.7,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2615,Bananas,2000,2000,kg,1.62,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2513,Barley and products,1992,1992,kg,0.07,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2513,Barley and products,1993,1993,kg,0.02,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2513,Barley and products,1994,1994,kg,0.04,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2513,Barley and products,1995,1995,kg,0.03,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2513,Barley and products,1996,1996,kg,0.02,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2513,Barley and products,1997,1997,kg,0.02,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2513,Barley and products,1998,1998,kg,0.02,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2513,Barley and products,1999,1999,kg,0.06,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2513,Barley and products,2000,2000,kg,0.03,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2546,Beans,1992,1992,kg,0.34,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2546,Beans,1993,1993,kg,0.41,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2546,Beans,1994,1994,kg,0.37,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2546,Beans,1995,1995,kg,0.34,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2546,Beans,1996,1996,kg,0.43,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2546,Beans,1997,1997,kg,0.57,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2546,Beans,1998,1998,kg,0.51,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2546,Beans,1999,1999,kg,0.57,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2546,Beans,2000,2000,kg,0.57,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2656,Beer,1992,1992,kg,5.92,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2656,Beer,1993,1993,kg,5.87,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2656,Beer,1994,1994,kg,5.66,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2656,Beer,1995,1995,kg,6.0,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2656,Beer,1996,1996,kg,6.14,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2656,Beer,1997,1997,kg,5.68,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2656,Beer,1998,1998,kg,5.82,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2656,Beer,1999,1999,kg,6.53,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2656,Beer,2000,2000,kg,5.95,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2658,"Beverages, Alcoholic",1992,1992,kg,0.14,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2658,"Beverages, Alcoholic",1993,1993,kg,0.12,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2658,"Beverages, Alcoholic",1994,1994,kg,0.12,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2658,"Beverages, Alcoholic",1995,1995,kg,0.16,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2658,"Beverages, Alcoholic",1996,1996,kg,0.14,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2658,"Beverages, Alcoholic",1997,1997,kg,0.14,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2658,"Beverages, Alcoholic",1998,1998,kg,0.14,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2658,"Beverages, Alcoholic",1999,1999,kg,0.15,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2658,"Beverages, Alcoholic",2000,2000,kg,0.13,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2657,"Beverages, Fermented",1992,1992,kg,44.19,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2657,"Beverages, Fermented",1993,1993,kg,44.36,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2657,"Beverages, Fermented",1994,1994,kg,43.76,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2657,"Beverages, Fermented",1995,1995,kg,43.2,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2657,"Beverages, Fermented",1996,1996,kg,45.77,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2657,"Beverages, Fermented",1997,1997,kg,46.64,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2657,"Beverages, Fermented",1998,1998,kg,47.22,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2657,"Beverages, Fermented",1999,1999,kg,47.21,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2657,"Beverages, Fermented",2000,2000,kg,45.07,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2532,Cassava and products,1992,1992,kg,118.03,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2532,Cassava and products,1993,1993,kg,119.32,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2532,Cassava and products,1994,1994,kg,119.89,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2532,Cassava and products,1995,1995,kg,119.99,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2532,Cassava and products,1996,1996,kg,120.19,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2532,Cassava and products,1997,1997,kg,121.8,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2532,Cassava and products,1998,1998,kg,119.99,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2532,Cassava and products,1999,1999,kg,110.87,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2532,Cassava and products,2000,2000,kg,114.6,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2520,"Cereals, Other",1992,1992,kg,0.79,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2520,"Cereals, Other",1993,1993,kg,1.2,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2520,"Cereals, Other",1994,1994,kg,0.9,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2520,"Cereals, Other",1995,1995,kg,0.96,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2520,"Cereals, Other",1996,1996,kg,0.98,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2520,"Cereals, Other",1997,1997,kg,1.21,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2520,"Cereals, Other",1998,1998,kg,1.07,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2520,"Cereals, Other",1999,1999,kg,1.1,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2520,"Cereals, Other",2000,2000,kg,1.38,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2614,"Citrus, Other",1992,1992,kg,13.83,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2614,"Citrus, Other",1993,1993,kg,14.34,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2614,"Citrus, Other",1994,1994,kg,12.63,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2614,"Citrus, Other",1995,1995,kg,12.52,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2614,"Citrus, Other",1996,1996,kg,12.79,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2614,"Citrus, Other",1997,1997,kg,13.02,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2614,"Citrus, Other",1998,1998,kg,13.36,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2614,"Citrus, Other",1999,1999,kg,13.38,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2614,"Citrus, Other",2000,2000,kg,12.97,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2642,Cloves,1992,1992,kg,0.0,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2642,Cloves,1993,1993,kg,0.0,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2642,Cloves,1994,1994,kg,0.0,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2642,Cloves,1995,1995,kg,0.0,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2642,Cloves,1996,1996,kg,0.0,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2642,Cloves,1997,1997,kg,0.0,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2642,Cloves,1998,1998,kg,0.0,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2642,Cloves,1999,1999,kg,0.0,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2642,Cloves,2000,2000,kg,0.0,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2633,Cocoa Beans and products,1992,1992,kg,0.16,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2633,Cocoa Beans and products,1993,1993,kg,0.17,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2633,Cocoa Beans and products,1994,1994,kg,0.17,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2633,Cocoa Beans and products,1995,1995,kg,0.17,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2633,Cocoa Beans and products,1996,1996,kg,0.17,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2633,Cocoa Beans and products,1997,1997,kg,0.18,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2633,Cocoa Beans and products,1998,1998,kg,0.17,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2633,Cocoa Beans and products,1999,1999,kg,0.18,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2633,Cocoa Beans and products,2000,2000,kg,0.18,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2578,Coconut Oil,1992,1992,kg,0.13,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2578,Coconut Oil,1993,1993,kg,0.14,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2578,Coconut Oil,1994,1994,kg,0.13,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2578,Coconut Oil,1995,1995,kg,0.15,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2578,Coconut Oil,1996,1996,kg,0.15,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2578,Coconut Oil,1997,1997,kg,0.14,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2578,Coconut Oil,1998,1998,kg,0.14,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2578,Coconut Oil,1999,1999,kg,0.15,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2578,Coconut Oil,2000,2000,kg,0.17,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2560,Coconuts - Incl Copra,1992,1992,kg,1.15,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2560,Coconuts - Incl Copra,1993,1993,kg,1.18,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2560,Coconuts - Incl Copra,1994,1994,kg,1.25,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2560,Coconuts - Incl Copra,1995,1995,kg,1.18,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2560,Coconuts - Incl Copra,1996,1996,kg,1.25,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2560,Coconuts - Incl Copra,1997,1997,kg,1.34,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2560,Coconuts - Incl Copra,1998,1998,kg,1.35,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2560,Coconuts - Incl Copra,1999,1999,kg,1.33,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2560,Coconuts - Incl Copra,2000,2000,kg,1.41,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2630,Coffee and products,1992,1992,kg,0.28,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2630,Coffee and products,1993,1993,kg,0.24,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2630,Coffee and products,1994,1994,kg,0.26,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2630,Coffee and products,1995,1995,kg,0.17,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2630,Coffee and products,1996,1996,kg,0.18,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2630,Coffee and products,1997,1997,kg,0.19,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2630,Coffee and products,1998,1998,kg,0.25,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2630,Coffee and products,1999,1999,kg,0.25,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2630,Coffee and products,2000,2000,kg,0.24,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2575,Cottonseed Oil,1992,1992,kg,0.49,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2575,Cottonseed Oil,1993,1993,kg,0.42,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2575,Cottonseed Oil,1994,1994,kg,0.45,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2575,Cottonseed Oil,1995,1995,kg,0.43,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2575,Cottonseed Oil,1996,1996,kg,0.43,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2575,Cottonseed Oil,1997,1997,kg,0.57,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2575,Cottonseed Oil,1998,1998,kg,0.54,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2575,Cottonseed Oil,1999,1999,kg,0.44,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2575,Cottonseed Oil,2000,2000,kg,0.37,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2619,Dates,1992,1992,kg,0.13,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2619,Dates,1993,1993,kg,0.14,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2619,Dates,1994,1994,kg,0.14,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2619,Dates,1995,1995,kg,0.17,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2619,Dates,1996,1996,kg,0.16,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2619,Dates,1997,1997,kg,0.17,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2619,Dates,1998,1998,kg,0.12,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2619,Dates,1999,1999,kg,0.15,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2619,Dates,2000,2000,kg,0.15,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2625,"Fruits, Other",1992,1992,kg,14.89,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2625,"Fruits, Other",1993,1993,kg,15.25,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2625,"Fruits, Other",1994,1994,kg,15.12,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2625,"Fruits, Other",1995,1995,kg,14.98,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2625,"Fruits, Other",1996,1996,kg,15.11,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2625,"Fruits, Other",1997,1997,kg,15.26,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2625,"Fruits, Other",1998,1998,kg,15.65,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2625,"Fruits, Other",1999,1999,kg,15.5,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2625,"Fruits, Other",2000,2000,kg,15.24,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2613,Grapefruit and products,1992,1992,kg,0.08,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2613,Grapefruit and products,1993,1993,kg,0.08,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2613,Grapefruit and products,1994,1994,kg,0.07,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2613,Grapefruit and products,1995,1995,kg,0.07,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2613,Grapefruit and products,1996,1996,kg,0.07,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2613,Grapefruit and products,1997,1997,kg,0.01,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2613,Grapefruit and products,1998,1998,kg,0.07,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2613,Grapefruit and products,1999,1999,kg,0.07,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2613,Grapefruit and products,2000,2000,kg,0.07,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2620,Grapes and products (excl wine),1992,1992,kg,0.01,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2620,Grapes and products (excl wine),1993,1993,kg,0.01,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2620,Grapes and products (excl wine),1994,1994,kg,0.01,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2620,Grapes and products (excl wine),1995,1995,kg,0.01,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2620,Grapes and products (excl wine),1996,1996,kg,0.01,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2620,Grapes and products (excl wine),1997,1997,kg,0.02,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2620,Grapes and products (excl wine),1998,1998,kg,0.01,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2620,Grapes and products (excl wine),1999,1999,kg,0.01,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2620,Grapes and products (excl wine),2000,2000,kg,0.02,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2572,Groundnut Oil,1992,1992,kg,2.69,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2572,Groundnut Oil,1993,1993,kg,2.94,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5105,Western Africa,645,Food supply quantity (kg/capita/yr),2572,Groundnut Oil,1994,1994,kg,2.89,Fc,Calculated data
